0.0,0.0
0.03333333333333333,0.010738570131791636
0.06666666666666667,0.020374848314321348
0.1,0.02898225107403407
0.13333333333333333,0.03666852128010284
0.16666666666666666,0.04348681334379423
0.2,0.049489123970001825
0.23333333333333334,0.05472438145168565
0.26666666666666666,0.05923714436487869
0.3,0.06306713496679771
0.3333333333333333,0.06624899554459432
0.36666666666666664,0.06881214325644955
0.4,0.07078068785088219
0.43333333333333335,0.07217339159114883
0.4666666666666667,0.07300365515164103
0.5,0.07327951672357452
0.5333333333333333,0.073003655151641
0.5666666666666667,0.07217339159114891
0.6,0.07078068785088215
0.6333333333333333,0.06881214325644952
0.6666666666666666,0.0662489955445943
0.7,0.06306713496679767
0.7333333333333333,0.0592371443648787
0.7666666666666666,0.054724381451685664
0.8,0.04948912397000191
0.8333333333333334,0.04348681334379423
0.8666666666666667,0.03666852128010284
0.9,0.0289822510740341
0.9333333333333333,0.020374848314321375
0.9666666666666667,0.010738570131791636
1.0,0.0
